24.90234375,3.25
25.390625,3.25
26.3671875,3.25
35.64453125,3.25
40.0390625,3.25
43.45703125,3.25
47.8515625,3.25
44.43359375,3.25
54.19921875,3.25
57.6171875,3.25
60.546875,3.25
61.03515625,3.25
68.359375,3.25
68.84765625,3.25
73.2421875,3.25
77.1484375,3.25
79.58984375,3.25
83.0078125,3.25
84.9609375,3.25
90.33203125,3.25
96.19140625,3.25
94.23828125,3.25
101.07421875,3.25
101.07421875,3.25
101.5625,3.25
108.88671875,3.25
111.81640625,3.25
110.83984375,3.25
112.79296875,3.25
115.72265625,3.25
119.140625,3.25
125.9765625,3.25
125.48828125,3.25
130.37109375,3.25
131.8359375,3.25
132.32421875,3.25
137.6953125,3.25
137.6953125,3.25
137.6953125,3.25
144.04296875,3.25
150.390625,3.25
150.390625,3.25
156.25,3.25
160.15625,3.25
152.34375,3.25
160.15625,3.25
162.109375,3.25
164.0625,3.25
167.96875,3.25
169.921875,3.25
169.921875,3.25
169.921875,3.25
173.828125,3.25
173.828125,3.25
177.734375,3.25
173.828125,3.25
181.640625,3.25
177.734375,3.25
179.6875,3.25
183.59375,3.25
187.5,3.25
187.5,3.25
191.40625,3.25
191.40625,3.25
193.359375,3.25
191.40625,3.25
201.171875,3.25
199.21875,3.25
201.171875,3.25
203.125,3.25
199.21875,3.25
201.171875,3.25
205.078125,3.25
207.03125,3.25
207.03125,3.25
207.03125,3.25
208.984375,3.25
208.984375,3.25
208.984375,3.25
210.9375,3.25
216.796875,3.25
212.890625,3.25
214.84375,3.25
222.65625,3.25
220.703125,3.25
216.796875,3.25
222.65625,3.25
222.65625,3.25
228.515625,3.25
226.5625,3.25
222.65625,3.25
228.515625,3.25
228.515625,3.25
232.421875,3.25
228.515625,3.25
234.375,3.25
232.421875,3.25
234.375,3.25
234.375,3.25
236.328125,3.25
236.328125,3.25
234.375,3.25
240.234375,3.25
236.328125,3.25
242.1875,3.25
234.375,3.25
240.234375,3.25
242.1875,3.25
240.234375,3.25
242.1875,3.25
242.1875,3.25
248.046875,3.25
244.140625,3.25
248.046875,3.25
248.046875,3.25
251.953125,3.25
246.09375,3.25
149.8046875,3.25
