29.296875,0.1625
28.80859375,0.325
28.80859375,0.48750000000000004
28.3203125,0.65
27.83203125,0.8125
28.80859375,0.975
29.296875,1.1375
32.2265625,1.2999999999999998
28.80859375,1.4625
31.25,1.6249999999999998
32.2265625,1.7874999999999999
34.1796875,1.95
36.62109375,2.1125000000000003
35.64453125,2.2750000000000004
36.62109375,2.4375000000000004
37.109375,2.6000000000000005
38.57421875,2.7625000000000006
40.0390625,2.9250000000000007
41.015625,3.087500000000001
41.9921875,3.250000000000001
43.45703125,3.412500000000001
43.45703125,3.575000000000001
44.43359375,3.737500000000001
45.8984375,3.9000000000000012
46.38671875,4.062500000000002
46.875,4.225000000000001
48.33984375,4.387500000000002
47.8515625,4.550000000000002
48.828125,4.712500000000002
49.8046875,4.875000000000002
49.8046875,5.037500000000002
51.7578125,5.200000000000003
50.78125,5.3625000000000025
52.24609375,5.525000000000003
52.24609375,5.687500000000003
52.24609375,5.850000000000003
52.24609375,6.012500000000003
52.24609375,6.175000000000003
53.22265625,6.337500000000004
52.734375,6.500000000000003
