40.52734375,3.25
42.96875,3.25
42.96875,3.25
45.8984375,3.25
45.41015625,3.25
47.8515625,3.25
43.9453125,3.25
51.26953125,3.25
46.875,3.25
54.19921875,3.25
53.22265625,3.25
56.15234375,3.25
50.29296875,3.25
58.10546875,3.25
59.5703125,3.25
61.03515625,3.25
64.453125,3.25
62.98828125,3.25
63.96484375,3.25
57.6171875,3.25
65.91796875,3.25
68.359375,3.25
66.89453125,3.25
66.40625,3.25
71.2890625,3.25
75.68359375,3.25
74.70703125,3.25
74.70703125,3.25
75.68359375,3.25
73.2421875,3.25
54.6875,3.25
75.68359375,3.25
75.68359375,3.25
81.54296875,3.25
79.58984375,3.25
82.51953125,3.25
83.49609375,3.25
56.15234375,3.25
84.47265625,3.25
83.984375,3.25
88.37890625,3.25
87.40234375,3.25
83.0078125,3.25
88.8671875,3.25
70.80078125,3.25
87.40234375,3.25
90.8203125,3.25
92.7734375,3.25
90.8203125,3.25
94.7265625,3.25
96.6796875,3.25
76.171875,3.25
96.6796875,3.25
97.65625,3.25
94.23828125,3.25
74.21875,3.25
96.19140625,3.25
102.5390625,3.25
83.0078125,3.25
101.5625,3.25
102.05078125,3.25
100.09765625,3.25
54.6875,3.25
105.46875,3.25
105.95703125,3.25
98.6328125,3.25
107.91015625,3.25
105.46875,3.25
105.95703125,3.25
57.6171875,3.25
108.3984375,3.25
105.46875,3.25
100.09765625,3.25
107.91015625,3.25
107.91015625,3.25
111.328125,3.25
111.328125,3.25
111.81640625,3.25
108.88671875,3.25
117.67578125,3.25
110.3515625,3.25
68.359375,3.25
113.76953125,3.25
112.79296875,3.25
115.234375,3.25
119.140625,3.25
116.69921875,3.25
116.69921875,3.25
52.734375,3.25
122.55859375,3.25
121.09375,3.25
110.83984375,3.25
124.0234375,3.25
