6.90E-07,-3.369140625
6.30E-07,-3.046875
6.00E-07,-2.90527
5.80E-07,-2.7392578125
5.50E-07,-2.67578125
7.30E-07,-3.544921875
8.20E-07,-4.0283203125
8.80E-07,-4.3505859375
9.70E-07,-4.7900390625
